Activated,AssistedTackles,BlockedKickReturnTouchdowns,BlockedKickReturnYards,BlockedKicks,CustomD365FantasyPoints,DefensiveSnapsPlayed,DefensiveTeamSnaps,DefensiveTouchdowns,DraftKingsSalary,ExtraPointsAttempted,ExtraPointsHadBlocked,ExtraPointsMade,FanDuelSalary,FantasyDataSalary,FantasyPoints,FantasyPointsDraftKings,FantasyPointsFanDuel,FantasyPointsPPR,FantasyPointsYahoo,FantasyPosition,FieldGoalPercentage,FieldGoalReturnTouchdowns,FieldGoalReturnYards,FieldGoalsAttempted,FieldGoalsHadBlocked,FieldGoalsLongestMade,FieldGoalsMade,FieldGoalsMade0to19,FieldGoalsMade20to29,FieldGoalsMade30to39,FieldGoalsMade40to49,FieldGoalsMade50Plus,FumbleReturnTouchdowns,FumbleReturnYards,Fumbles,FumblesForced,FumblesLost,FumblesOutOfBounds,FumblesOwnRecoveries,FumblesRecovered,GameDate,GameKey,HomeOrAway,Humidity,InterceptionReturnTouchdowns,InterceptionReturnYards,Interceptions,IsGameOver,KickReturnFairCatches,KickReturnLong,KickReturnTouchdowns,KickReturnYards,KickReturnYardsPerAttempt,KickReturns,MiscAssistedTackles,MiscFumblesForced,MiscFumblesRecovered,MiscSoloTackles,Name,Number,OffensiveSnapsPlayed,OffensiveTeamSnaps,OffensiveTouchdowns,Opponent,PassesDefended,PassingAttempts,PassingCompletionPercentage,PassingCompletions,PassingInterceptions,PassingLong,PassingRating,PassingSackYards,PassingSacks,PassingTouchdowns,PassingYards,PassingYardsPerAttempt,PassingYardsPerCompletion,Played,PlayerGameID,PlayerID,PlayingSurface,Position,PositionCategory,PuntAverage,PuntInside20,PuntLong,PuntNetAverage,PuntNetYards,PuntReturnFairCatches,PuntReturnLong,PuntReturnTouchdowns,PuntReturnYards,PuntReturnYardsPerAttempt,PuntReturns,PuntTouchbacks,PuntYards,Punts,PuntsHadBlocked,QuarterbackHits,ReceivingLong,ReceivingTargets,ReceivingTouchdowns,ReceivingYards,ReceivingYardsPerReception,ReceivingYardsPerTarget,ReceptionPercentage,Receptions,RushingAttempts,RushingLong,RushingTouchdowns,RushingYards,RushingYardsPerAttempt,SackYards,Sacks,Safeties,SafetiesAllowed,ScoringDetails,Season,SeasonType,ShortName,SoloTackles,SpecialTeamsAssistedTackles,SpecialTeamsFumblesForced,SpecialTeamsFumblesRecovered,SpecialTeamsSnapsPlayed,SpecialTeamsSoloTackles,SpecialTeamsTeamSnaps,SpecialTeamsTouchdowns,Stadium,Started,Tackles,TacklesForLoss,Team,Temperature,Touchdowns,TwoPointConversionPasses,TwoPointConversionReceptions,TwoPointConversionReturns,TwoPointConversionRuns,VictivSalary,Week,WindSpeed,YahooSalary,id
1,0,0,0,0,14,0,50,0,,2,0,2,5000,5000,14,0,16,14,0,K,100,0,0,4,0,48,4,0,1,1,2,0,0,0,0,0,0,0,0,0,2015-09-27T16:25:00,201510330,HOME,56,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Steven Hauschka,4,0,67,0,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14650443,12594,Artificial,K,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[object Object],[object Object],[object Object],[object Object]",2015,1,S.Hauschka,0,0,0,0,12,0,21,0,CenturyLink Field,0,0,0,SEA,64,0,0,0,0,0,,3,5,,6fa9496b-81bb-473c-b1cf-cbac0164d10d
1,0,0,0,0,4,0,66,0,,1,0,1,4500,4500,4,0,4,4,0,K,100,0,0,1,0,31,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2015-09-27T13:00:00,201510305,AWAY,96,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Zach Hocker,4,0,72,0,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14649827,16412,Grass,K,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[object Object],2015,1,Z.Hocker,0,0,0,0,3,0,25,0,Bank of America Stadium,0,0,0,NO,74,0,0,0,0,0,,3,9,,5b22d67f-769a-4d31-b94a-25796c31b4d2
1,0,0,0,0,7,0,63,0,,4,0,4,4800,4800,7,0,7,7,0,K,100,0,0,1,0,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2015-10-25T13:00:00,201510735,HOME,71,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Dustin Hopkins,3,0,64,0,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14818509,14867,Grass,K,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[object Object],2015,1,D.Hopkins,0,0,0,0,11,0,20,0,FedEx Field,0,0,0,WAS,52,0,0,0,0,0,,7,4,,80358bc9-e968-43d9-ae69-29086a39e7b9
1,0,0,0,0,3,0,72,0,,3,0,3,4900,4900,3,0,3,3,0,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-15T20:25:00,201510622,AWAY,39,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Matt Bryant,3,0,73,0,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14766649,3388,Dome,K,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2015,1,M.Bryant,0,0,0,0,3,0,25,0,Mercedes-Benz Superdome,0,0,0,ATL,98,0,0,0,0,0,,6,10,,5355f1ad-8b56-4234-b0df-91725dc6c7af
1,0,0,0,0,8,0,56,0,,2,0,2,5000,5000,8,0,8,8,0,K,66.7,0,0,3,1,30,2,0,1,1,0,0,0,0,0,0,0,0,0,0,2015-09-14T22:20:00,201510131,HOME,63,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Phil Dawson,9,0,73,0,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14502412,5714,Grass,K,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[object Object],[object Object]",2015,1,P.Dawson,0,0,0,0,5,0,15,0,Candlestick Park,0,0,0,SF,70,0,0,0,0,0,,1,5,,d29312ad-3c85-41f1-be68-51f11ce484fe
1,0,0,0,0,9,0,76,0,,3,0,3,5000,5000,9,0,11,9,0,K,100,0,0,2,0,48,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2015-10-08T20:25:00,201510513,AWAY,62,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Adam Vinatieri,4,0,65,0,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14724931,3258,Dome,K,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[object Object],[object Object]",2015,1,A.Vinatieri,0,0,0,0,5,0,20,0,Reliant Stadium,0,0,0,IND,95,0,0,0,0,0,,5,4,,533a3722-649d-4ab4-84ef-1e1a155bb116
1,0,0,0,0,9,0,75,0,,3,0,3,4700,4700,9,0,9,9,0,K,100,0,0,2,0,35,2,0,1,1,0,0,0,0,0,0,0,0,0,0,2015-09-27T13:00:00,201510308,AWAY,66,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Sebastian Janikowski,11,0,71,0,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14649838,3253,Artificial,K,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[object Object],[object Object]",2015,1,S.Janikowski,0,0,0,0,12,0,22,0,FirstEnergy Stadium,0,0,0,OAK,80,0,0,0,0,0,,3,17,,6f274914-498c-459e-addf-db5bbb7cd298
1,0,0,0,0,12,0,73,0,,7,0,7,4600,4600,12,0,12,12,0,K,100,0,0,1,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015-11-01T13:00:00,201510822,HOME,81,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Kai Forbath,2,0,78,0,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14866765,14740,Dome,K,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[object Object],2015,1,K.Forbath,0,0,0,0,16,1,30,0,Mercedes-Benz Superdome,0,1,0,NO,59,0,0,0,0,0,,8,11,,83bf1367-34f6-4228-8e48-a0ac294f9af9
1,0,0,0,0,12,0,59,0,,3,0,3,,,12,0,14,12,0,K,100,0,0,3,0,47,3,0,0,1,2,0,0,0,0,0,0,0,0,0,2015-10-11T13:00:00,201510533,HOME,63,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Connor Barth,10,0,67,0,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14734007,10092,Grass,K,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[object Object],[object Object],[object Object]",2015,1,C.Barth,0,0,0,0,14,0,21,0,Raymond James Stadium,0,0,0,TB,96,0,0,0,0,0,,5,10,,77b686af-d463-49fd-8380-7d3eebe4277a
1,0,0,0,0,8,0,67,0,,3,0,2,4500,4500,8,0,10,8,0,K,100,0,0,2,0,49,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2015-11-01T13:00:00,201510803,AWAY,61,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Josh Lambo,2,0,67,0,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14866759,17139,Artificial,K,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[object Object],[object Object]",2015,1,J.Lambo,0,0,0,0,11,0,22,0,M&T Bank Stadium,0,0,0,SD,54,0,0,0,0,0,,8,8,,7270ab00-4460-4350-9a3f-247ced6b8016
1,0,0,0,0,9,0,64,0,,4,0,4,4900,4900,9,0,9,9,0,K,100,0,0,1,0,54,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2015-09-17T20:25:00,201510216,AWAY,61,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Brandon McManus,8,0,73,0,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14597580,14996,Grass,K,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[object Object],2015,1,B.McManus,0,0,0,0,11,0,26,0,Arrowhead Stadium,0,0,0,DEN,90,0,0,0,0,0,,2,13,,837626ca-96c3-410a-a0c3-f89bdc87564c
1,0,0,0,0,2,0,62,0,,2,0,2,4700,4700,2,0,2,2,0,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-11-15T13:00:00,201511035,AWAY,27,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Kai Forbath,5,0,57,0,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14960911,14740,Grass,K,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2015,1,K.Forbath,0,0,0,0,5,0,27,0,FedEx Field,0,0,0,NO,56,0,0,0,0,0,,10,4,,53a40fc9-43d3-4b9b-8d80-13d7905e1ffd
1,0,0,0,0,0,0,78,0,,0,0,0,,,0,0,0,0,0,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-27T16:25:00,201510319,AWAY,69,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Jordan Gay,4,8,65,0,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14652740,15710,Grass,K,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2015,1,J.Gay,0,0,0,0,0,0,18,0,Sun Life Stadium,0,0,0,BUF,93,0,0,0,0,0,,3,6,,d915e0fd-7836-42d2-b35b-58353398402a
1,0,0,0,0,6,0,88,0,,3,0,3,4600,4600,6,0,6,6,0,K,50,0,0,2,1,28,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2015-09-20T13:00:00,201510205,HOME,44,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Graham Gano,9,0,78,0,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14621328,10333,Grass,K,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[object Object],2015,1,G.Gano,0,0,0,0,10,0,26,0,Bank of America Stadium,0,0,0,CAR,91,0,0,0,0,0,,2,6,,580abe89-20a3-44f4-aac0-01122bb29e41
1,0,0,0,0,9,0,60,0,,3,0,3,4600,4600,9,0,10,9,0,K,100,0,0,2,0,42,2,0,0,1,1,0,0,0,0,0,0,0,0,0,2015-10-11T13:00:00,201510507,HOME,67,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Mike Nugent,2,0,85,0,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14734037,11735,Artificial,K,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[object Object],[object Object]",2015,1,M.Nugent,0,0,0,0,10,0,26,0,Paul Brown Stadium,0,0,0,CIN,75,0,0,0,0,0,,5,3,,6fbe58e2-0fe5-4b34-af5d-df2d60908976
1,0,0,0,0,6,0,78,0,,3,0,3,4900,4900,6,0,7,6,0,K,100,0,0,1,0,48,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2015-09-27T20:30:00,201510311,AWAY,75,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Brandon McManus,8,0,65,0,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14654625,14996,Dome,K,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[object Object],2015,1,B.McManus,0,0,0,0,10,0,19,0,Ford Field,0,0,0,DEN,73,0,0,0,0,0,,3,0,,89e2a9be-6194-46d5-b496-d3b0d34fbf75
1,0,0,0,0,0,0,59,0,,0,0,0,5000,5000,0,0,0,0,0,K,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-13T13:00:00,201510104,AWAY,78,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Adam Vinatieri,4,0,77,0,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14455060,3258,Artificial,K,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2015,1,A.Vinatieri,0,0,0,0,1,0,24,0,Ralph Wilson Stadium,0,0,0,IND,56,0,0,0,0,0,,1,15,,7d062164-1974-4049-a49b-6d93fe1cca86
1,0,0,0,0,7,0,71,0,,4,0,4,4600,4600,7,0,7,7,0,K,100,0,0,1,0,34,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2015-09-13T13:00:00,201510124,HOME,49,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Nick Folk,2,0,61,0,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14455010,11694,Artificial,K,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[object Object],2015,1,N.Folk,0,0,0,0,11,0,17,0,MetLife Stadium,0,0,0,NYJ,77,0,0,0,0,0,,1,8,,7776bfef-df2d-4d9b-b3b5-670e3eb9abef
1,0,0,0,0,0,0,67,0,,0,0,0,4800,4800,0,0,0,0,0,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-27T16:25:00,201510330,AWAY,56,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Robbie Gould,9,0,50,0,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14652782,1410,Artificial,K,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2015,1,R.Gould,0,0,0,0,1,0,27,0,CenturyLink Field,0,0,0,CHI,64,0,0,0,0,0,,3,5,,86f64f68-f422-4ff4-b1a7-5a2a2ae885bb
1,0,0,0,0,4,0,78,0,,5,0,4,4500,4500,4,0,4,4,0,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-25T09:30:00,201510715,HOME,60,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Jason Myers,2,0,67,0,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14818051,17215,Dome,K,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2015,1,J.Myers,0,0,0,0,11,0,26,0,Wembley Stadium,0,0,0,JAX,39,0,0,0,0,0,,7,1,,56b221a6-6fb3-4593-9f48-fbed7ff8e16e
1,0,0,0,0,6,0,63,0,,0,0,0,4600,4600,6,0,7,6,0,K,100,0,0,2,0,42,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2015-11-16T20:30:00,201511007,HOME,56,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Mike Nugent,2,0,68,0,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14984954,11735,Artificial,K,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[object Object],[object Object]",2015,1,M.Nugent,0,0,0,0,6,0,23,0,Paul Brown Stadium,0,0,0,CIN,49,0,0,0,0,0,,10,3,,d9b5405a-4e2c-4eb0-a0f8-653fa2a1591c
1,0,0,0,0,12,0,77,0,,3,0,3,4500,4500,12,0,13,12,0,K,100,0,0,3,0,48,3,0,0,2,1,0,0,0,0,0,0,0,0,0,2015-09-24T20:25:00,201510323,HOME,64,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Josh Brown,3,0,68,0,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14640567,2695,Artificial,K,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[object Object],[object Object],[object Object]",2015,1,J.Brown,0,0,0,0,13,0,23,0,MetLife Stadium,0,0,0,NYG,76,0,0,0,0,0,,3,4,,5d92e2e9-ef29-4832-9597-d5c5cc38e054
1,0,0,0,0,7,0,61,0,,2,0,1,4800,4800,7,0,7,7,0,K,66.7,0,0,3,0,39,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2015-09-27T13:00:00,201510313,HOME,79,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Randy Bullock,4,0,93,0,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14649947,13961,Dome,K,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[object Object],[object Object]",2015,1,R.Bullock,0,0,0,0,10,0,20,0,Reliant Stadium,0,0,0,HOU,83,0,0,0,0,0,,3,4,,7ada81ef-4583-4226-a4eb-7d1707e83c79
1,0,0,0,0,9,0,77,0,,3,0,3,4800,4800,9,0,11,9,0,K,100,0,0,2,0,45,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2015-09-13T13:00:00,201510104,HOME,78,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Dan Carpenter,2,5,59,0,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14454986,1269,Artificial,K,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[object Object],[object Object]",2015,1,D.Carpenter,0,0,0,0,0,0,19,0,Ralph Wilson Stadium,0,0,0,BUF,56,0,0,0,0,0,,1,15,,8b91f59d-5853-4c94-a1cc-b71f2bbe8865
1,0,0,0,0,10,0,81,0,,6,0,5,4500,4500,10,0,10,10,0,K,100,0,0,1,0,53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015-10-25T13:00:00,201510719,HOME,51,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Andrew Franks,3,0,63,0,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14818250,17151,Grass,K,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[object Object],2015,1,A.Franks,0,0,0,0,15,0,26,0,Sun Life Stadium,0,0,0,MIA,69,0,0,0,0,0,,7,10,,978d4440-d497-4e2e-b1d6-9d2dc53b72f9
1,0,0,0,0,9,0,83,0,,3,0,3,4700,4700,9,0,9,9,0,K,100,0,0,2,0,35,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2015-10-25T20:30:00,201510705,HOME,65,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Graham Gano,9,0,61,0,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14828450,10333,Grass,K,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[object Object],[object Object]",2015,1,G.Gano,0,0,0,0,11,0,25,0,Bank of America Stadium,0,0,0,CAR,58,0,0,0,0,0,,7,0,,7822e14a-793e-43fb-9b05-746d46bd628d
1,0,0,0,0,8,0,69,0,,2,0,2,4800,4800,8,0,8,8,0,K,100,0,0,2,0,24,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2015-11-01T13:00:00,201510802,HOME,43,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Matt Bryant,3,0,80,0,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14866727,3388,Dome,K,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[object Object],[object Object]",2015,1,M.Bryant,0,0,0,0,4,0,21,0,Georgia Dome,0,0,0,ATL,60,0,0,0,0,0,,8,0,,88a26ed4-4580-490e-aef0-ecd194083101
1,0,0,0,0,0,0,59,0,,0,0,0,,,0,0,0,0,0,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-11-12T20:25:00,201511024,AWAY,70,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Jordan Gay,4,0,65,0,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14953077,15710,Artificial,K,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2015,1,J.Gay,0,0,0,0,6,0,24,0,MetLife Stadium,0,0,0,BUF,56,0,0,0,0,0,,10,14,,617483d7-a081-4bf7-b3b7-113889c915f6
1,0,0,0,0,2,0,49,0,,2,0,2,4600,4600,2,0,2,2,0,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-20T13:00:00,201510208,AWAY,61,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Ryan Succop,8,0,80,0,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14621472,8750,Artificial,K,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2015,1,R.Succop,0,0,0,0,5,0,20,0,FirstEnergy Stadium,0,0,0,TEN,66,0,0,0,0,0,,2,12,,da81ddb7-7277-4a1e-9ae0-0dcb9b3f58e0
1,0,0,0,0,7,0,79,0,,1,0,1,4500,4500,7,0,7,7,0,K,50,0,0,4,0,32,2,0,1,1,0,0,0,0,0,0,0,0,0,0,2015-10-04T13:00:00,201510414,AWAY,80,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Jason Myers,2,0,82,0,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14687427,17215,Dome,K,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[object Object],[object Object]",2015,1,J.Myers,0,0,0,0,9,0,27,0,Lucas Oil Stadium,0,0,0,JAX,68,0,0,0,0,0,,4,10,,65a33c47-a4c1-41bc-8dc7-992d430e0322
1,0,0,0,0,2,0,69,0,,2,0,2,4700,4700,2,0,2,2,0,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-11T13:00:00,201510534,AWAY,66,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Dan Carpenter,2,0,53,0,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14734352,1269,Grass,K,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2015,1,D.Carpenter,0,0,0,0,2,0,19,0,LP Field,0,0,0,BUF,76,0,0,0,0,0,,5,5,,80dfbf43-07a1-4023-bdfe-e58ab90228af
1,0,0,0,0,8,0,79,0,,2,0,2,4600,4600,8,0,9,8,0,K,50,0,0,4,0,45,2,0,0,1,1,0,0,0,0,0,0,0,0,0,2015-10-01T20:25:00,201510428,HOME,68,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Josh Scobee,10,0,63,0,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14678246,6902,Grass,K,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[object Object],[object Object]",2015,1,J.Scobee,0,0,0,0,10,0,24,0,Heinz Field,0,0,0,PIT,70,0,0,0,0,0,,4,8,,92a69bdd-b1ff-42b0-b22f-73feae195fd3
1,0,0,0,0,8,0,64,0,,2,0,2,4600,4600,8,0,9,8,0,K,66.7,0,0,3,0,46,2,0,0,1,1,0,0,0,0,0,0,0,0,0,2015-09-21T20:30:00,201510214,AWAY,42,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Nick Folk,2,0,69,0,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14629839,11694,Dome,K,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[object Object],[object Object]",2015,1,N.Folk,0,0,0,0,10,0,17,0,Lucas Oil Stadium,0,0,0,NYJ,71,0,0,0,0,0,,2,7,,995f7f1f-5065-4079-b508-0f706fb77a2c
1,0,0,0,0,4,0,70,0,,1,0,1,4800,4800,4,0,5,4,0,K,100,0,0,1,0,48,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2015-10-18T13:00:00,201510620,AWAY,59,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Cairo Santos,5,0,62,0,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14776209,16301,,K,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[object Object],2015,1,C.Santos,0,0,0,0,5,0,22,0,TCF Bank Stadium,0,0,0,KC,64,0,0,0,0,0,,6,11,,78bc0861-0f3c-4d68-bbea-3b30b1678483
