Activated,AssistedTackles,BlockedKickReturnTouchdowns,BlockedKickReturnYards,BlockedKicks,CustomD365FantasyPoints,DefensiveSnapsPlayed,DefensiveTeamSnaps,DefensiveTouchdowns,DraftKingsSalary,ExtraPointsAttempted,ExtraPointsHadBlocked,ExtraPointsMade,FanDuelSalary,FantasyDataSalary,FantasyPoints,FantasyPointsDraftKings,FantasyPointsFanDuel,FantasyPointsPPR,FantasyPointsYahoo,FantasyPosition,FieldGoalPercentage,FieldGoalReturnTouchdowns,FieldGoalReturnYards,FieldGoalsAttempted,FieldGoalsHadBlocked,FieldGoalsLongestMade,FieldGoalsMade,FieldGoalsMade0to19,FieldGoalsMade20to29,FieldGoalsMade30to39,FieldGoalsMade40to49,FieldGoalsMade50Plus,FumbleReturnTouchdowns,FumbleReturnYards,Fumbles,FumblesForced,FumblesLost,FumblesOutOfBounds,FumblesOwnRecoveries,FumblesRecovered,GameDate,GameKey,HomeOrAway,Humidity,InterceptionReturnTouchdowns,InterceptionReturnYards,Interceptions,IsGameOver,KickReturnFairCatches,KickReturnLong,KickReturnTouchdowns,KickReturnYards,KickReturnYardsPerAttempt,KickReturns,MiscAssistedTackles,MiscFumblesForced,MiscFumblesRecovered,MiscSoloTackles,Name,Number,OffensiveSnapsPlayed,OffensiveTeamSnaps,OffensiveTouchdowns,Opponent,PassesDefended,PassingAttempts,PassingCompletionPercentage,PassingCompletions,PassingInterceptions,PassingLong,PassingRating,PassingSackYards,PassingSacks,PassingTouchdowns,PassingYards,PassingYardsPerAttempt,PassingYardsPerCompletion,Played,PlayerGameID,PlayerID,PlayingSurface,Position,PositionCategory,PuntAverage,PuntInside20,PuntLong,PuntNetAverage,PuntNetYards,PuntReturnFairCatches,PuntReturnLong,PuntReturnTouchdowns,PuntReturnYards,PuntReturnYardsPerAttempt,PuntReturns,PuntTouchbacks,PuntYards,Punts,PuntsHadBlocked,QuarterbackHits,ReceivingLong,ReceivingTargets,ReceivingTouchdowns,ReceivingYards,ReceivingYardsPerReception,ReceivingYardsPerTarget,ReceptionPercentage,Receptions,RushingAttempts,RushingLong,RushingTouchdowns,RushingYards,RushingYardsPerAttempt,SackYards,Sacks,Safeties,SafetiesAllowed,ScoringDetails,Season,SeasonType,ShortName,SoloTackles,SpecialTeamsAssistedTackles,SpecialTeamsFumblesForced,SpecialTeamsFumblesRecovered,SpecialTeamsSnapsPlayed,SpecialTeamsSoloTackles,SpecialTeamsTeamSnaps,SpecialTeamsTouchdowns,Stadium,Started,Tackles,TacklesForLoss,Team,Temperature,Touchdowns,TwoPointConversionPasses,TwoPointConversionReceptions,TwoPointConversionReturns,TwoPointConversionRuns,VictivSalary,Week,WindSpeed,YahooSalary,id
1,0,0,0,0,10.4,0,66,0,5000,0,0,0,5200,5200,10.4,14.4,11.4,10.4,11.4,QB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-27T13:00:00,201510305,AWAY,96,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Luke McCown,7,72,72,0,CAR,0,40,81.6,33,1,23,89.69,0,1,0,333,8.8,10.8,1,14649718,6276,Grass,QB,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2015,1,L.McCown,0,0,0,0,3,0,25,0,Bank of America Stadium,1,0,0,NO,74,0,0,0,0,0,,3,9,20,06b5ac49-e4cb-4296-b538-86214e02cb52
1,0,0,0,0,10.1,0,72,0,5500,0,0,0,6500,6500,10.1,10.1,10.1,10.1,10.1,QB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2015-09-20T13:00:00,201510235,AWAY,58,0,0,0,true,0,0,0,0,0,0,0,0,1,0,Nick Foles,9,52,52,0,WAS,0,33,53.1,17,0,40,76.3,4,1,1,155,4.9,9.1,1,14621000,13723,Grass,QB,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,[object Object],2015,1,N.Foles,0,0,0,0,0,0,28,0,FedEx Field,1,0,0,STL,74,0,0,0,0,0,,2,9,29,0dcb807b-f235-4863-8308-a2fb11d25139
1,0,0,0,0,27.4,0,88,0,7200,0,0,0,7700,7700,27.4,28.4,28.4,27.4,28.4,QB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-20T13:00:00,201510205,HOME,44,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Cam Newton,1,78,78,1,HOU,0,38,48.6,18,1,36,71.34,17,2,2,202,5.5,11.2,1,14620887,13320,Grass,QB,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,1,78,7.9,0,0,0,0,"[object Object],[object Object],[object Object]",2015,1,C.Newton,0,0,0,0,0,0,26,0,Bank of America Stadium,1,0,0,CAR,91,1,0,0,0,0,,2,6,34,0ab9a321-0319-43b0-bfa8-0dd840649f61
1,0,0,0,0,0,0,73,0,3000,0,0,0,,,0,0,0,0,0,QB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-18T16:05:00,201510630,HOME,100,0,0,0,true,0,0,0,0,0,0,0,0,0,0,BJ Daniels,11,1,61,0,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14778601,15235,Artificial,QB,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2015,1,B.Daniels,0,0,0,0,4,0,27,0,CenturyLink Field,0,0,0,SEA,72,0,0,0,0,0,,6,5,10,0e3b644e-048d-41b4-b46f-787eaae51ef1
1,0,0,0,0,15.48,0,56,0,7100,0,0,0,8200,8200,15.48,17.48,15.48,15.48,15.48,QB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,1,0,2015-10-05T20:30:00,201510430,HOME,45,0,0,0,true,0,0,0,0,0,0,0,0,1,1,Russell Wilson,3,65,65,0,DET,0,28,76.9,22,0,50,125,52,6,1,319,12.2,16,1,14715152,14536,Artificial,QB,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,0,44,4.4,0,0,0,0,[object Object],2015,1,R.Wilson,0,0,0,0,0,0,21,0,CenturyLink Field,1,0,0,SEA,82,0,0,0,0,0,,4,8,41,04e0be74-8ea7-4ad2-96c1-0ddd948254c2
1,0,0,0,0,14.64,0,68,0,5500,0,0,0,6200,6200,14.64,19.64,16.64,14.64,16.64,QB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-24T20:25:00,201510323,AWAY,64,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Kirk Cousins,8,77,77,0,NYG,0,52,61.2,32,2,26,69.77,11,1,1,339,6.9,11.3,1,14640538,14252,Artificial,QB,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[object Object],2015,1,K.Cousins,0,0,0,0,0,0,20,0,MetLife Stadium,1,0,0,WAS,76,0,1,0,0,0,,3,4,,1ab95665-4fa4-47ed-823b-67ba6355967e
1,0,0,0,0,10.18,0,53,0,6000,0,0,0,7400,7400,10.18,11.18,11.18,10.18,11.18,QB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-11T13:00:00,201510534,HOME,66,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Marcus Mariota,8,69,69,0,BUF,0,36,65.6,24,1,23,68.1,8,2,0,214,6.7,10.2,1,14733974,16763,Grass,QB,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,0,54,10.8,0,0,0,0,,2015,1,M.Mariota,0,0,0,0,0,0,20,0,LP Field,1,0,0,TEN,76,0,0,0,0,0,,5,5,32,0fb485f0-d4cf-4588-ba93-25a1750899c3
1,0,0,0,0,15.78,0,65,0,6700,0,0,0,8000,8000,15.78,18.78,18.78,15.78,18.78,QB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015-09-27T16:25:00,201510319,HOME,69,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Ryan Tannehill,17,78,78,0,BUF,0,52,53.1,27,3,46,59.65,8,2,2,319,6.6,12.3,1,14650383,13799,Grass,QB,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,"[object Object],[object Object]",2015,1,R.Tannehill,0,0,0,0,0,0,27,0,Sun Life Stadium,1,0,0,MIA,93,0,1,0,0,0,,3,6,37,0c1dea63-f53d-4be7-9c5c-45f4f3a7d932
1,0,0,0,0,30.32,0,75,0,5700,0,0,0,7100,7100,30.32,35.32,31.32,30.32,31.32,QB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2015-09-27T13:00:00,201510303,AWAY,21,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Andy Dalton,14,77,77,1,BAL,0,34,62.5,21,1,80,122.27,11,2,3,411,12.9,20.6,1,14649803,12841,Artificial,QB,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,1,10,2.2,0,0,0,0,"[object Object],[object Object],[object Object],[object Object]",2015,1,A.Dalton,0,0,0,0,0,0,21,0,M&T Bank Stadium,1,0,0,CIN,75,1,0,0,0,0,,3,12,33,11c8818f-69c9-44b3-94e4-49687fc2a1b5
1,0,0,0,0,9.86,0,58,0,5500,0,0,0,6700,6700,9.86,11.86,10.86,9.86,10.86,QB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2015-10-11T16:25:00,201510525,HOME,67,0,0,0,true,0,0,0,0,0,0,0,0,0,1,Derek Carr,4,70,70,0,DEN,0,44,66.7,29,1,33,82.1,26,4,1,286,7.4,11,1,14734647,16311,Grass,QB,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,[object Object],2015,1,D.Carr,0,0,0,0,0,0,22,0,O.co Coliseum,1,0,0,OAK,82,0,0,0,0,0,,5,11,26,1360ba61-83e6-4349-bc2f-09303bca463d
