Activated,AssistedTackles,BlockedKickReturnTouchdowns,BlockedKickReturnYards,BlockedKicks,CustomD365FantasyPoints,DefensiveSnapsPlayed,DefensiveTeamSnaps,DefensiveTouchdowns,DraftKingsSalary,ExtraPointsAttempted,ExtraPointsHadBlocked,ExtraPointsMade,FanDuelSalary,FantasyDataSalary,FantasyPoints,FantasyPointsDraftKings,FantasyPointsFanDuel,FantasyPointsPPR,FantasyPointsYahoo,FantasyPosition,FieldGoalPercentage,FieldGoalReturnTouchdowns,FieldGoalReturnYards,FieldGoalsAttempted,FieldGoalsHadBlocked,FieldGoalsLongestMade,FieldGoalsMade,FieldGoalsMade0to19,FieldGoalsMade20to29,FieldGoalsMade30to39,FieldGoalsMade40to49,FieldGoalsMade50Plus,FumbleReturnTouchdowns,FumbleReturnYards,Fumbles,FumblesForced,FumblesLost,FumblesOutOfBounds,FumblesOwnRecoveries,FumblesRecovered,GameDate,GameKey,HomeOrAway,Humidity,InterceptionReturnTouchdowns,InterceptionReturnYards,Interceptions,IsGameOver,KickReturnFairCatches,KickReturnLong,KickReturnTouchdowns,KickReturnYards,KickReturnYardsPerAttempt,KickReturns,MiscAssistedTackles,MiscFumblesForced,MiscFumblesRecovered,MiscSoloTackles,Name,Number,OffensiveSnapsPlayed,OffensiveTeamSnaps,OffensiveTouchdowns,Opponent,PassesDefended,PassingAttempts,PassingCompletionPercentage,PassingCompletions,PassingInterceptions,PassingLong,PassingRating,PassingSackYards,PassingSacks,PassingTouchdowns,PassingYards,PassingYardsPerAttempt,PassingYardsPerCompletion,Played,PlayerGameID,PlayerID,PlayingSurface,Position,PositionCategory,PuntAverage,PuntInside20,PuntLong,PuntNetAverage,PuntNetYards,PuntReturnFairCatches,PuntReturnLong,PuntReturnTouchdowns,PuntReturnYards,PuntReturnYardsPerAttempt,PuntReturns,PuntTouchbacks,PuntYards,Punts,PuntsHadBlocked,QuarterbackHits,ReceivingLong,ReceivingTargets,ReceivingTouchdowns,ReceivingYards,ReceivingYardsPerReception,ReceivingYardsPerTarget,ReceptionPercentage,Receptions,RushingAttempts,RushingLong,RushingTouchdowns,RushingYards,RushingYardsPerAttempt,SackYards,Sacks,Safeties,SafetiesAllowed,ScoringDetails,Season,SeasonType,ShortName,SoloTackles,SpecialTeamsAssistedTackles,SpecialTeamsFumblesForced,SpecialTeamsFumblesRecovered,SpecialTeamsSnapsPlayed,SpecialTeamsSoloTackles,SpecialTeamsTeamSnaps,SpecialTeamsTouchdowns,Stadium,Started,Tackles,TacklesForLoss,Team,Temperature,Touchdowns,TwoPointConversionPasses,TwoPointConversionReceptions,TwoPointConversionReturns,TwoPointConversionRuns,VictivSalary,Week,WindSpeed,YahooSalary,id
1,0,0,0,0,0,0,65,0,3000,0,0,0,4900,4900,0,0,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-08T20:25:00,201510513,HOME,62,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Chandler Worthy,6,32,76,0,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14724956,17155,Dome,WR,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2015,1,C.Worthy,0,0,0,0,0,0,21,0,Reliant Stadium,0,0,0,HOU,95,0,0,0,0,0,,5,4,,01f8c568-5be0-4532-84d7-f2fbd66504d4
1,0,0,0,0,9.4,0,78,0,3300,0,0,0,5200,5200,3.4,9.4,6.4,9.4,6.4,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-20T13:00:00,201510205,AWAY,44,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Cecil Shorts,84,73,88,0,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14620939,13002,Grass,WR,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,0,34,5.7,2.8,50,6,0,0,0,0,0,0,0,0,0,,2015,1,C.Shorts,0,0,0,0,1,0,24,0,Bank of America Stadium,0,0,0,HOU,91,0,0,0,0,0,,2,6,14,03c63bd6-9b1a-4e88-8162-7b4af28c562d
1,0,0,0,0,20.2,0,47,0,3700,0,0,0,4700,4700,14.2,20.2,17.2,20.2,17.2,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-13T16:05:00,201510129,HOME,47,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Steve Johnson,13,72,79,1,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14455532,2950,Grass,WR,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,6,1,82,13.7,13.7,100,6,0,0,0,0,0,0,0,0,0,[object Object],2015,1,S.Johnson,0,0,0,0,0,0,23,0,Qualcomm Stadium,1,0,0,SD,84,1,0,0,0,0,,1,0,13,06c69e62-f9e4-4729-a385-82991688a39c
1,0,0,0,0,0,0,63,0,3000,0,0,0,4900,4900,0,0,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-18T13:00:00,201510624,HOME,35,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Jeremy Kerley,11,8,67,0,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14776077,12794,Artificial,WR,OFF,0,0,0,0,0,2,26,0,40,11.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2015,1,J.Kerley,0,0,0,0,7,0,19,0,MetLife Stadium,0,0,0,NYJ,58,0,0,0,0,0,,6,18,10,020654cd-a755-4f2c-91f3-f2bf2f9d4e84
1,0,0,0,0,7.2,0,74,0,5300,0,0,0,7400,7400,4.2,7.2,5.7,7.2,5.7,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-11-08T13:00:00,201510920,HOME,44,0,0,0,true,0,0,0,0,0,0,0,0,0,1,Stefon Diggs,14,47,72,0,STL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14919255,16906,,WR,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,0,42,14,8.4,60,3,0,0,0,0,0,0,0,0,0,,2015,1,S.Diggs,0,0,0,0,1,0,31,0,TCF Bank Stadium,1,0,0,MIN,45,0,0,0,0,0,,9,12,28,0129f85d-f6fc-4c2f-8748-c96c724dc002
1,0,0,0,0,11.7,0,72,0,3600,0,0,0,4800,4800,8.7,11.7,10.2,11.7,10.2,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-11-08T13:00:00,201510920,AWAY,44,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Kenny Britt,18,41,74,0,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14919233,8532,,WR,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,5,0,87,29,17.4,60,3,0,0,0,0,0,0,0,0,0,,2015,1,K.Britt,0,0,0,0,0,0,30,0,TCF Bank Stadium,1,0,0,STL,45,0,0,0,0,0,,9,12,10,0674419e-a758-4d75-93e7-9bc02cfefceb
1,0,0,0,0,4,0,61,0,3000,0,0,0,4500,4500,2,4,3,4,3,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-13T13:00:00,201510124,AWAY,49,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Taylor Gabriel,18,34,71,0,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14454743,16129,Artificial,WR,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,20,10,5,50,2,0,0,0,0,0,0,0,0,0,,2015,1,T.Gabriel,0,0,0,0,0,0,19,0,MetLife Stadium,0,0,0,CLE,77,0,0,0,0,0,,1,8,10,0636df48-4067-4cbd-8f05-7daf6b83ab66
1,0,0,0,0,0,0,57,0,3000,0,0,0,4500,4500,0,0,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-27T13:00:00,201510320,AWAY,53,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Dontrelle Inman,15,6,74,0,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14650694,16728,Dome,WR,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2015,1,D.Inman,0,0,0,0,12,0,25,0,Mall of America Field,0,0,0,SD,80,0,0,0,0,0,,3,12,11,06451b9b-f127-4804-866e-c64b68dd359f
1,0,0,0,0,27.9,0,65,0,7200,0,0,0,8000,8000,16.9,30.9,22.4,27.9,22.4,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-08T20:25:00,201510513,HOME,62,0,0,0,true,0,0,0,0,0,0,0,0,0,0,DeAndre Hopkins,10,76,76,0,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14724915,14986,Dome,WR,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,14,0,169,15.4,12.1,78.6,11,0,0,0,0,0,0,0,0,0,,2015,1,D.Hopkins,0,0,0,0,0,0,21,0,Reliant Stadium,1,0,0,HOU,95,0,0,0,0,0,,5,4,,02353eec-7708-4a48-93d0-c5212edaa275
1,0,0,0,0,5.5,0,50,0,3000,0,0,0,4700,4700,2.5,5.5,4,5.5,4,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-04T16:25:00,201510431,AWAY,40,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Ty Montgomery,88,72,73,0,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14687906,16855,Grass,WR,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,15,5,2.5,50,3,2,9,0,11,5.6,0,0,0,0,,2015,1,T.Montgomery,0,0,0,0,2,0,19,0,Candlestick Park,1,0,0,GB,82,0,0,0,0,0,,4,5,10,03e7ca91-ef79-4fd9-b878-c397476d04f2
